numPhotos,price,propertyType,size,rooms,bathrooms,distance,hasVideo,status,newDevelopment,hasLift,hasPlan,has3DTour,has360,hasStaging,topPlus,highlight.groupDescription,floor,exterior,parkingSpace.hasParkingSpace,price_m2_oct24,monthly_var,quart_var,annual_var,price_m2_historical_max,var_from_max,rooms+bathrooms,room.to.size.ratio,room+bathrooms.to.size.ratio,amenity.score,neighborhood_Can Baró,neighborhood_Can Peguera - El Turó de la Peira,neighborhood_Canyelles,neighborhood_Ciutat Meridiana - Torre Baró - Vallbona,neighborhood_Diagonal Mar i el Front Marítim del Poblenou,neighborhood_El Baix Guinardó,neighborhood_El Besòs,neighborhood_El Bon Pastor,neighborhood_El Camp d'En Grassot i Gràcia Nova,neighborhood_El Camp de l'Arpa del Clot,neighborhood_El Carmel,neighborhood_El Clot,neighborhood_El Coll,neighborhood_El Congrés i els Indians,neighborhood_El Fort Pienc,neighborhood_El Guinardó,neighborhood_El Gòtic,neighborhood_El Parc i la Llacuna del Poblenou,neighborhood_El Poble Sec - Parc de Montjuïc,neighborhood_El Poblenou,neighborhood_El Putxet i el Farró,neighborhood_El Raval,neighborhood_Horta,neighborhood_Hostafrancs,neighborhood_L'Antiga Esquerra de l'Eixample,neighborhood_La Barceloneta,neighborhood_La Bordeta,neighborhood_La Dreta de l'Eixample,neighborhood_La Font d'En Fargues,neighborhood_La Font de la Guatlla,neighborhood_La Guineueta,neighborhood_La Marina del Port,neighborhood_La Marina del Prat Vermell,neighborhood_La Maternitat i Sant Ramon,neighborhood_La Nova Esquerra de l'Eixample,neighborhood_La Prosperitat,neighborhood_La Sagrada Família,neighborhood_La Sagrera,neighborhood_La Salut,neighborhood_La Teixonera,neighborhood_La Trinitat Nova,neighborhood_La Trinitat Vella,neighborhood_La Vall d'Hebron - La Clota,neighborhood_La Verneda i la Pau,neighborhood_La Vila Olímpica del Poblenou,neighborhood_Les Corts,neighborhood_Les Roquetes,neighborhood_Les Tres Torres,neighborhood_Navas,neighborhood_Pedralbes,neighborhood_Porta,neighborhood_Provençals del Poblenou,neighborhood_Sant Andreu,neighborhood_Sant Antoni,neighborhood_Sant Genís Dels Agudells - Montbau,neighborhood_Sant Gervasi - Galvany,neighborhood_Sant Gervasi - La Bonanova,neighborhood_Sant Martí de Provençals,neighborhood_Sant Pere - Santa Caterina i la Ribera,neighborhood_Sants,neighborhood_Sants - Badal,neighborhood_Sarrià,neighborhood_Vallcarca i els Penitents,neighborhood_Vallvidrera - El Tibidabo i les Planes,neighborhood_Verdun,neighborhood_Vila de Gràcia,neighborhood_Vilapicina i la Torre Llobeta,district_Eixample,district_Gràcia,district_Horta Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi
26,262000,1,74.0,2,1,3948,1,1,0,0,1,0,0,0,0,1.0,-1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,3,0.02702702702702703,0.04054054054054054,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,498000,2,59.0,2,1,889,1,1,0,1,0,0,0,0,0,1.0,4.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.03389830508474576,0.05084745762711865,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,399000,1,105.0,4,2,1826,0,1,0,1,0,0,0,0,0,1.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.0380952380952381,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,750000,1,131.0,4,2,2402,1,1,0,1,1,0,0,0,0,1.0,7.0,1,1,5674,0.003,0.026,0.122,5674,0.0,6,0.030534351145038167,0.04580152671755725,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,330000,1,71.0,3,1,3983,0,1,0,0,0,0,0,0,0,1.0,-1.0,1,0,5724,0.018,0.036,0.137,5724,0.0,4,0.04225352112676056,0.056338028169014086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,820000,1,145.0,4,2,1003,1,2,0,1,1,0,0,0,0,1.0,2.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.027586206896551724,0.041379310344827586,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,334000,1,80.0,2,1,1021,0,2,0,1,0,0,0,0,0,1.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.025,0.0375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,330000,1,75.0,3,1,3729,0,1,0,0,0,0,0,0,0,1.0,-1.0,1,0,5724,0.018,0.036,0.137,5724,0.0,4,0.04,0.05333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,187000,1,40.0,1,1,828,0,1,0,0,0,0,0,0,0,1.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.025,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,330000,1,65.0,3,1,3687,0,1,0,1,0,0,0,0,0,1.0,-1.0,1,0,5724,0.018,0.036,0.137,5724,0.0,4,0.046153846153846156,0.06153846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,394000,1,80.0,3,1,1287,0,1,0,1,1,0,0,0,0,1.0,0.0,0,0,5674,0.003,0.026,0.122,5674,0.0,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,281000,1,84.0,4,1,3836,0,1,0,1,0,0,1,0,0,1.0,7.0,0,0,3882,0.011,0.04,0.094,3929,-0.012,5,0.047619047619047616,0.05952380952380952,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,349000,1,92.0,4,2,2982,0,1,0,1,0,0,0,0,0,1.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,6,0.043478260869565216,0.06521739130434782,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,257000,1,60.0,1,1,176,0,1,0,1,0,0,0,0,0,1.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.016666666666666666,0.03333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,187000,1,40.0,1,1,618,0,1,0,0,0,0,0,0,0,1.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.025,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,399000,1,105.0,4,2,1870,0,1,0,1,0,0,0,0,0,1.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.0380952380952381,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,395000,1,80.0,2,1,1572,0,1,0,1,0,0,0,0,0,1.0,2.0,1,0,5674,0.003,0.026,0.122,5674,0.0,3,0.025,0.0375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,399000,1,105.0,4,2,2031,0,1,0,1,0,0,0,0,0,1.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.0380952380952381,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,475000,2,78.0,2,1,1092,0,1,0,1,0,0,0,0,0,1.0,3.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.02564102564102564,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,203000,1,75.0,2,1,738,0,1,0,0,0,0,0,0,0,1.0,1.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.02666666666666667,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,840000,1,105.0,3,3,3358,0,1,0,1,0,1,0,0,0,0.0,2.0,1,1,4321,0.037,0.036,0.141,4321,0.0,6,0.02857142857142857,0.05714285714285714,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,372000,1,94.0,4,1,1432,0,1,0,0,1,0,1,1,0,0.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,5,0.0425531914893617,0.05319148936170213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,330000,1,70.0,2,1,3127,1,1,0,1,1,1,0,0,0,0.0,1.0,1,0,4973,0.002,0.002,0.088,4973,0.0,3,0.02857142857142857,0.04285714285714286,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
20,740000,1,130.0,5,2,1862,0,1,0,1,1,0,1,0,0,0.0,4.0,1,0,5674,0.003,0.026,0.122,5674,0.0,7,0.038461538461538464,0.05384615384615385,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,740000,1,112.0,3,2,1275,0,1,0,1,1,0,0,0,0,0.0,3.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.026785714285714284,0.044642857142857144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,660000,2,141.0,3,3,3045,1,1,0,1,1,0,1,0,0,0.0,4.0,1,0,4321,0.037,0.036,0.141,4321,0.0,6,0.02127659574468085,0.0425531914893617,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,415000,1,85.0,3,1,5277,0,1,0,1,0,0,0,0,0,0.0,5.0,1,0,3536,0.02,0.049,0.128,3536,0.0,4,0.03529411764705882,0.047058823529411764,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,330000,1,70.0,2,1,2925,1,1,0,1,1,0,0,0,0,0.0,0.0,1,0,4973,0.002,0.002,0.088,4973,0.0,3,0.02857142857142857,0.04285714285714286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,148000,0,36.0,0,1,782,0,1,0,0,0,0,0,0,0,0.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,1,0.0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,293000,1,62.0,1,1,4043,1,1,0,1,1,0,0,0,0,0.0,1.0,1,0,4321,0.037,0.036,0.141,4321,0.0,2,0.016129032258064516,0.03225806451612903,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,449000,1,114.0,3,1,730,1,1,0,1,1,0,1,0,0,0.0,4.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.02631578947368421,0.03508771929824561,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,400000,1,65.0,3,1,2730,0,1,0,1,1,1,0,0,0,0.0,2.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.046153846153846156,0.06153846153846154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,168000,2,45.0,2,1,1793,1,1,0,1,1,0,0,0,0,0.0,-1.0,0,0,5674,0.003,0.026,0.122,5674,0.0,3,0.044444444444444446,0.06666666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,345000,2,69.0,3,1,6192,1,1,0,1,1,0,0,0,0,0.0,5.0,1,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.043478260869565216,0.057971014492753624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17,400000,1,59.0,2,1,2707,0,1,0,1,1,0,0,0,0,0.0,2.0,1,0,4321,0.037,0.036,0.141,4321,0.0,3,0.03389830508474576,0.05084745762711865,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,394000,1,73.0,2,1,1519,1,1,0,1,1,0,0,0,0,0.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,3,0.0273972602739726,0.0410958904109589,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,394000,1,80.0,3,1,1392,0,1,0,1,1,0,0,0,0,0.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.0375,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,265000,1,78.0,4,1,5784,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,3442,0.014,0.035,0.072,3442,0.0,5,0.05128205128205128,0.0641025641025641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,441000,1,94.0,3,2,3443,1,1,0,1,1,0,0,0,0,0.0,5.0,1,0,4321,0.037,0.036,0.141,4321,0.0,5,0.031914893617021274,0.05319148936170213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,400000,1,57.0,2,1,2738,0,1,0,1,0,0,0,0,0,0.0,2.0,1,0,4321,0.037,0.036,0.141,4321,0.0,3,0.03508771929824561,0.05263157894736842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,360000,1,83.0,3,1,3609,0,1,0,1,0,0,0,0,0,0.0,2.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.03614457831325301,0.04819277108433735,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,160000,1,37.0,1,1,2003,1,1,0,0,1,0,1,0,0,0.0,3.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,2,0.02702702702702703,0.05405405405405406,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,450000,1,92.0,3,2,3356,1,1,0,1,1,0,0,0,0,0.0,5.0,1,1,4321,0.037,0.036,0.141,4321,0.0,5,0.03260869565217391,0.05434782608695652,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,395000,1,102.0,2,2,960,1,1,0,1,1,0,0,0,0,0.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.0196078431372549,0.0392156862745098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,295000,1,92.0,4,2,3969,0,1,0,1,0,0,0,0,0,0.0,3.0,1,1,3882,0.011,0.04,0.094,3929,-0.012,6,0.043478260869565216,0.06521739130434782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,239000,1,67.0,2,1,3842,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,3,0.029850746268656716,0.04477611940298507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,399000,1,105.0,4,2,2045,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.0380952380952381,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,490000,1,65.0,2,2,1223,1,1,0,1,0,0,0,0,0,0.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.03076923076923077,0.06153846153846154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,695000,1,96.0,2,2,1584,1,1,0,1,0,1,0,0,0,0.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.020833333333333332,0.041666666666666664,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,399000,1,105.0,4,2,1847,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.0380952380952381,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,749000,1,118.0,2,2,3587,0,1,0,1,0,0,0,0,0,0.0,2.0,1,0,5900,0.015,0.01,0.059,5900,0.0,4,0.01694915254237288,0.03389830508474576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
